thread_id,application_reference,turn,sender,category,message_text
THR000493,LA023029,3,customer,kyc,"Respected sir, TKT315825 - That is not convenient but I will send the pan card again. Can I bring the pan card to the branch instead of uploading it?"
THR000493,LA023029,4,agent,kyc,"Dear madam, This is regarding application LA023029. Yes, the pan card can be submitted at any branch. The branch will scan the pan card and attach it to your gold loan application. https://loanserve.example.in/help/kyc Thank you."
THR000494,LA005282,1,customer,payment_issue,"Dear sir, I want to change my emi date to the 15th of the month. My salary is credited late and the present emi date does not suit me."
THR000494,LA005282,2,agent,payment_issue,"Dear madam, SR623205 - The emi date can be moved to the 15th from the next cycle. A fresh mandate is needed for the changed emi date. Regards."
THR000494,LA005282,3,customer,payment_issue,Hi My reference is LA005282. Please go ahead with the change. Is there any charge for changing the emi date?
THR000494,LA005282,4,agent,payment_issue,"Dear madam, This is regarding application LA005282. A charge of Rs 590 applies for changing the emi date. The new emi date takes effect from the next cycle. https://loanserve.example.in/status Thanks and regards."
THR000495,LA011974,1,customer,loan_query,"Dear sir, TKT411187 - I have been offered a lower rate by another bank. What is the process to transfer my personal loan to that bank? Awaiting your response."
THR000495,LA011974,2,agent,loan_query,"This is regarding application LA011974. For a balance transfer of your personal loan we issue a foreclosure letter. The other bank pays the outstanding on your personal loan against that letter. Regards.
Best regards,
Suresh Iyer
Customer Service"
THR000495,LA011974,3,customer,loan_query,How long does the foreclosure letter take? Is there a charge for the balance transfer?
THR000495,LA011974,4,agent,loan_query,"This is regarding application LA011974. The foreclosure letter is issued within seven working days. There is no charge on a floating rate personal loan for a balance transfer. Thanks and regards.
Best regards,
Rohit Kulkarni
Customer Service"
THR000495,LA011974,5,customer,loan_query,Hi Please issue the foreclosure letter for my personal loan. Where will the letter be sent?
THR000495,LA011974,6,agent,loan_query,"This is regarding application LA011974. SR417312 - The foreclosure letter will be sent to your registered email. A copy of the letter can also be collected from the branch.
Best regards,
Anita Desai
Customer Service"
THR000496,LA002957,1,customer,complaint,"Hello, I have written about my home loan three times and nobody has replied. This is the fourth time I am writing about the same issue."
THR000496,LA002957,2,agent,complaint,"We are sorry that your earlier mails on the home loan went unanswered. Your issue has been escalated to the service manager. Regards.
Thanks and regards,
Rohit Kulkarni
LoanServe Support"
THR000496,LA002957,3,customer,complaint,My reference is LA002957. Escalation is fine but I still have no answer on my home loan. When will somebody actually reply with an answer? Regards.
THR000496,LA002957,4,agent,complaint,"Dear customer, This is regarding application LA002957. The service manager will call you on your registered number within three working days. The answer on your home loan will be given on that call. Thank you."
THR000496,LA002957,5,customer,complaint,"Dear madam, TKT541734 - I received the call and the issue on my home loan is clear now. Please close this complaint.
Thanks and regards,
Priya Sharma"
THR000496,LA002957,6,agent,complaint,"Dear sir, This is regarding application LA002957. REF987774 - Thank you for confirming that the home loan issue is clear. This complaint is being closed as resolved.
Best regards,
Rahul Verma
Customer Service"
THR000497,LA020154,1,customer,kyc,"Hello, My reference is LA020154. My kyc is showing as incomplete on my gold loan. The name printed on my bank statement does not match the name in your records.
Sent from my iPhone"
THR000497,LA020154,2,agent,kyc,"Dear sir, TKT512841 - The name mismatch on your bank statement is the reason the kyc is incomplete. Please share a bank statement that carries the corrected name. Regards."
THR000497,LA020154,3,customer,kyc,"I have attached the corrected bank statement with the right name. Does anything else have to change for the kyc?
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000497,LA020154,4,agent,kyc,"Dear sir, The corrected bank statement has been received and sent for checking. Nothing else is pending on your kyc right now. Thanks and regards."
THR000498,LA023156,1,customer,payment_issue,"Respected sir, My reference is LA023156. CASE440834 - I want to change my emi date to the 10th of the month. My salary is credited late and the present emi date does not suit me. Thanks.
Sent from my iPhone"
THR000498,LA023156,2,agent,payment_issue,The emi date can be moved to the 10th from the next cycle. A fresh mandate is needed for the changed emi date.
THR000498,LA023156,3,customer,payment_issue,Please go ahead with the change. Is there any charge for changing the emi date?
THR000498,LA023156,4,agent,payment_issue,"Dear customer, This is regarding application LA023156. TKT642711 - A charge of Rs 590 applies for changing the emi date. The new emi date takes effect from the next cycle. Regards."
THR000498,LA023156,5,customer,payment_issue,"Dear Sir SR423473 - The charge is acceptable to me. When will the new emi date show in my account?
--
Vikram Rao
Customer"
THR000498,LA023156,6,agent,payment_issue,"Hello, The new emi date will show in your account once the fresh mandate is active. Your emi amount does not change. Thank you."
THR000499,LA019373,1,customer,loan_query,Is my personal loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi. Regards.
THR000499,LA019373,2,agent,loan_query,"A moratorium on your personal loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your personal loan goes up. Thank you."
THR000499,LA019373,3,customer,loan_query,"Hello, I understand that the tenure will go up. What do I have to submit to apply for the moratorium? Awaiting your response."
THR000499,LA019373,4,agent,loan_query,"Please submit a written request along with proof of the income loss. The moratorium on your personal loan is decided within seven working days.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000500,LA025159,1,customer,complaint,"Dear madam, SR217623 - The branch told me one interest rate on my personal loan and the sanction letter shows a different rate. I was given wrong information at the branch. Thank you."
THR000500,LA025159,2,agent,complaint,"Dear sir, We are sorry about the wrong information on your personal loan rate. The rate in the sanction letter is the rate that applies to your personal loan. Thanks and regards.
Best regards,
Vikram Rao
Customer Service"
THR000500,LA025159,3,customer,complaint,"Respected sir, TKT296367 - Then why was a lower rate quoted to me at the branch? I took the personal loan only because of the rate I was quoted. Thanks in advance.
Thanks and regards,
Rohit Kulkarni"
THR000500,LA025159,4,agent,complaint,"This is regarding application LA025159. The rate quoted to you was the card rate before your profile was scored. Your personal loan rate has been sent for review by the credit team. Regards.
Best regards,
Vikram Rao
Customer Service"
THR000500,LA025159,5,customer,complaint,"Hello, Please tell me the outcome of that review in writing. I do not want another verbal answer on my personal loan. Awaiting your response.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000500,LA025159,6,agent,complaint,"Dear sir, TKT839686 - The outcome of the review will be sent to your registered email. Nothing on your personal loan will be communicated only by phone. www.loanserve.example.in/upload"
THR000501,LA003596,1,customer,kyc,"Dear sir, REF110627 - I was asked for a bank statement for my home loan but I have already submitted it once. Why is the same bank statement being asked for again? Thanks in advance."
